date,city,temp,temp_apparent,temp_min,temp_max,pressure,humidity,wind_speed,cloudiness,weather
1984-07-09,Munich,20.692499999999995,20.587083333333336,10.0,30.0,1017.125,62.25,1.1058333333333337,10.458333333333334,Clear
1984-07-10,Munich,23.269166666666663,23.654583333333324,13.0,31.62,1016.7916666666666,61.583333333333336,1.6712500000000003,34.375,Clouds
1984-07-11,Munich,25.575833333333332,25.668333333333333,14.0,35.19,1014.1666666666666,57.25,2.3791666666666673,22.083333333333332,Clear
1984-07-12,Munich,22.264166666666668,22.307083333333328,16.2,28.0,1019.0833333333334,64.83333333333333,2.271666666666667,44.583333333333336,Clouds
1984-07-13,Munich,18.671666666666663,17.50083333333333,14.8,24.0,1020.3333333333334,67.875,2.6237500000000007,61.875,Clouds
1984-07-14,Munich,18.399166666666666,16.647916666666667,12.0,23.25,1017.75,56.708333333333336,2.3541666666666674,45.458333333333336,Clouds
1984-07-15,Munich,15.451250000000002,13.285833333333331,11.0,19.0,1010.75,75.70833333333333,3.5958333333333328,65.625,Clouds
1984-07-16,Munich,12.055416666666666,9.181666666666667,9.58,16.0,1015.5833333333334,79.16666666666667,3.6333333333333315,55.0,Clouds
1984-07-17,Munich,11.584999999999999,8.822916666666666,8.7,16.0,1019.3333333333334,78.0,3.2083333333333335,63.333333333333336,Clouds
1984-07-18,Munich,13.296249999999999,11.168333333333335,7.7,18.0,1021.1666666666666,65.33333333333333,1.8908333333333338,43.541666666666664,Clouds
1984-07-19,Munich,13.464583333333332,12.590833333333336,8.0,19.0,1019.6666666666666,83.25,1.6208333333333338,59.583333333333336,Clouds
1984-07-20,Munich,15.217916666666667,14.21625,9.6,20.5,1019.625,73.45833333333333,1.5220833333333337,54.375,Clouds
1984-07-21,Munich,16.811666666666667,16.000416666666666,8.0,24.1,1018.875,66.625,1.191666666666667,21.791666666666668,Clouds
1984-07-22,Munich,17.262916666666666,16.450416666666666,9.0,24.27,1019.4166666666666,67.54166666666667,1.407916666666667,33.0,Clouds
1984-07-23,Munich,17.24791666666667,15.926250000000001,11.0,24.0,1020.625,65.45833333333333,2.035833333333334,38.375,Clouds
1984-07-24,Munich,16.77166666666667,15.728749999999996,8.0,23.71,1019.5,70.41666666666667,1.9812500000000004,29.291666666666668,Clouds
1984-07-25,Munich,18.662916666666664,18.134999999999994,12.0,25.43,1016.625,68.25,1.6187500000000001,43.0,Clouds
1984-07-26,Munich,14.479166666666666,12.895416666666664,11.95,19.0,1018.5,80.70833333333333,2.7916666666666674,75.0,Clouds
1984-07-27,Munich,13.72625,11.694583333333334,11.0,17.0,1024.5833333333333,71.83333333333333,2.445833333333334,80.83333333333333,Clouds
1984-07-28,Munich,12.911666666666667,10.486666666666666,11.6,14.0,1023.4583333333334,86.29166666666667,3.7999999999999985,78.54166666666667,Rain
